566: Gate(gate_type='xx_plus_yy', qubits=(13, 12), theta=np.float64(1.5707963267948966), beta=0.0)
567: Gate(gate_type='phase', qubits=(12,), theta=np.float64(1.5707963267948966), beta=0.0)
568: Gate(gate_type='phase', qubits=(3,), theta=np.float64(1.5707963267948966), beta=0.0)
569: Gate(gate_type='xx_plus_yy', qubits=(4, 3), theta=np.float64(0.7853981633974484), beta=0.0)
570: Gate(gate_type='phase', qubits=(3,), theta=np.float64(-1.5707963267948966), beta=0.0)
571: Gate(gate_type='phase', qubits=(11,), theta=np.float64(1.5707963267948966), beta=0.0)
572: Gate(gate_type='xx_plus_yy', qubits=(12, 11), theta=np.float64(0.7853981633974484), beta=0.0)
573: Gate(gate_type='phase', qubits=(11,), theta=np.float64(-1.5707963267948966), beta=0.0)
574: Gate(gate_type='phase', qubits=(2,), theta=np.float64(-1.5707963267948966), beta=0.0)
575: Gate(gate_type='xx_plus_yy', qubits=(3, 2), theta=np.float64(1.5707963267948966), beta=0.0)
576: Gate(gate_type='phase', qubits=(2,), theta=np.float64(1.5707963267948966), beta=0.0)
577: Gate(gate_type='phase', qubits=(10,), theta=np.float64(-1.5707963267948966), beta=0.0)
578: Gate(gate_type='xx_plus_yy', qubits=(11, 10), theta=np.float64(1.5707963267948966), beta=0.0)
579: Gate(gate_type='phase', qubits=(10,), theta=np.float64(1.5707963267948966), beta=0.0)
580: Gate(gate_type='phase', qubits=(1,), theta=np.float64(-1.5707963267948966), beta=0.0)
581: Gate(gate_type='xx_plus_yy', qubits=(2, 1), theta=np.float64(1.5707963267948966), beta=0.0)
582: Gate(gate_type='phase', qubits=(1,), theta=np.float64(1.5707963267948966), beta=0.0)
583: Gate(gate_type='phase', qubits=(9,), theta=np.float64(-1.5707963267948966), beta=0.0)
584: Gate(gate_type='xx_plus_yy', qubits=(10, 9), theta=np.float64(1.5707963267948966), beta=0.0)
585: Gate(gate_type='phase', qubits=(9,), theta=np.float64(1.5707963267948966), beta=0.0)
586: Gate(gate_type='phase', qubits=(0,), theta=np.float64(-1.5707963267948966), beta=0.0)
587: Gate(gate_type='xx_plus_yy', qubits=(1, 0), theta=np.float64(0.17806698357934772), beta=0.0)
588: Gate(gate_type='phase', qubits=(0,), theta=np.float64(1.5707963267948966), beta=0.0)
589: Gate(gate_type='phase', qubits=(8,), theta=np.float64(-1.5707963267948966), beta=0.0)
590: Gate(gate_type='xx_plus_yy', qubits=(9, 8), theta=np.float64(0.17806698357934772), beta=0.0)
591: Gate(gate_type='phase', qubits=(8,), theta=np.float64(1.5707963267948966), beta=0.0)
592: Gate(gate_type='phase', qubits=(7,), theta=np.float64(-4.71238898038469), beta=0.0)
593: Gate(gate_type='xx_plus_yy', qubits=(6, 7), theta=np.float64(0.05066356530433126), beta=0.0)
594: Gate(gate_type='phase', qubits=(7,), theta=np.float64(4.71238898038469), beta=0.0)
595: Gate(gate_type='phase', qubits=(15,), theta=np.float64(-4.71238898038469), beta=0.0)
596: Gate(gate_type='xx_plus_yy', qubits=(14, 15), theta=np.float64(0.05066356530433126), beta=0.0)
597: Gate(gate_type='phase', qubits=(15,), theta=np.float64(4.71238898038469), beta=0.0)
598: Gate(gate_type='phase', qubits=(6,), theta=np.float64(1.5707963267948966), beta=0.0)
599: Gate(gate_type='xx_plus_yy', qubits=(5, 6), theta=np.float64(1.5707963267948966), beta=0.0)
600: Gate(gate_type='phase', qubits=(6,), theta=np.float64(-1.5707963267948966), beta=0.0)
601: Gate(gate_type='phase', qubits=(14,), theta=np.float64(1.5707963267948966), beta=0.0)
602: Gate(gate_type='xx_plus_yy', qubits=(13, 14), theta=np.float64(1.5707963267948966), beta=0.0)
603: Gate(gate_type='phase', qubits=(14,), theta=np.float64(-1.5707963267948966), beta=0.0)
604: Gate(gate_type='phase', qubits=(5,), theta=np.float64(1.5707963267948966), beta=0.0)
605: Gate(gate_type='xx_plus_yy', qubits=(4, 5), theta=np.float64(1.5707963267948966), beta=0.0)
606: Gate(gate_type='phase', qubits=(5,), theta=np.float64(-1.5707963267948966), beta=0.0)
607: Gate(gate_type='phase', qubits=(13,), theta=np.float64(1.5707963267948966), beta=0.0)
608: Gate(gate_type='xx_plus_yy', qubits=(12, 13), theta=np.float64(1.5707963267948966), beta=0.0)
609: Gate(gate_type='phase', qubits=(13,), theta=np.float64(-1.5707963267948966), beta=0.0)
610: Gate(gate_type='phase', qubits=(4,), theta=np.float64(-1.5707963267948972), beta=0.0)
611: Gate(gate_type='xx_plus_yy', qubits=(3, 4), theta=np.float64(0.785398585626286), beta=0.0)
612: Gate(gate_type='phase', qubits=(4,), theta=np.float64(1.5707963267948972), beta=0.0)
613: Gate(gate_type='phase', qubits=(12,), theta=np.float64(-1.5707963267948972), beta=0.0)
614: Gate(gate_type='xx_plus_yy', qubits=(11, 12), theta=np.float64(0.785398585626286), beta=0.0)
615: Gate(gate_type='phase', qubits=(12,), theta=np.float64(1.5707963267948972), beta=0.0)
616: Gate(gate_type='phase', qubits=(3,), theta=np.float64(-1.570796326794919), beta=0.0)
617: Gate(gate_type='xx_plus_yy', qubits=(2, 3), theta=np.float64(1.5698773832703297), beta=0.0)
618: Gate(gate_type='phase', qubits=(3,), theta=np.float64(1.570796326794919), beta=0.0)
619: Gate(gate_type='phase', qubits=(11,), theta=np.float64(-1.570796326794919), beta=0.0)
620: Gate(gate_type='xx_plus_yy', qubits=(10, 11), theta=np.float64(1.5698773832703297), beta=0.0)
621: Gate(gate_type='phase', qubits=(11,), theta=np.float64(1.570796326794919), beta=0.0)
622: Gate(gate_type='phase', qubits=(2,), theta=np.float64(1.5707963267948966), beta=0.0)
623: Gate(gate_type='xx_plus_yy', qubits=(1, 2), theta=np.float64(1.5707963267948966), beta=0.0)
624: Gate(gate_type='phase', qubits=(2,), theta=np.float64(-1.5707963267948966), beta=0.0)
625: Gate(gate_type='phase', qubits=(10,), theta=np.float64(1.5707963267948966), beta=0.0)
626: Gate(gate_type='xx_plus_yy', qubits=(9, 10), theta=np.float64(1.5707963267948966), beta=0.0)
627: Gate(gate_type='phase', qubits=(10,), theta=np.float64(-1.5707963267948966), beta=0.0)
628: Gate(gate_type='phase', qubits=(7,), theta=np.float64(1.5707963267948966), beta=0.0)
629: Gate(gate_type='xx_plus_yy', qubits=(6, 7), theta=np.float64(1.5707963267948966), beta=0.0)
630: Gate(gate_type='phase', qubits=(7,), theta=np.float64(-1.5707963267948966), beta=0.0)
631: Gate(gate_type='phase', qubits=(15,), theta=np.float64(1.5707963267948966), beta=0.0)
632: Gate(gate_type='xx_plus_yy', qubits=(14, 15), theta=np.float64(1.5707963267948966), beta=0.0)
633: Gate(gate_type='phase', qubits=(15,), theta=np.float64(-1.5707963267948966), beta=0.0)
634: Gate(gate_type='phase', qubits=(6,), theta=np.float64(1.5707963267948966), beta=0.0)
635: Gate(gate_type='xx_plus_yy', qubits=(5, 6), theta=np.float64(1.5707963267948966), beta=0.0)
636: Gate(gate_type='phase', qubits=(6,), theta=np.float64(-1.5707963267948966), beta=0.0)
637: Gate(gate_type='phase', qubits=(14,), theta=np.float64(1.5707963267948966), beta=0.0)
638: Gate(gate_type='xx_plus_yy', qubits=(13, 14), theta=np.float64(1.5707963267948966), beta=0.0)
639: Gate(gate_type='phase', qubits=(14,), theta=np.float64(-1.5707963267948966), beta=0.0)
640: Gate(gate_type='phase', qubits=(5,), theta=np.float64(1.5707963267948952), beta=0.0)
641: Gate(gate_type='xx_plus_yy', qubits=(4, 5), theta=np.float64(1.5698773832703297), beta=0.0)
642: Gate(gate_type='phase', qubits=(5,), theta=np.float64(-1.5707963267948952), beta=0.0)
643: Gate(gate_type='phase', qubits=(13,), theta=np.float64(1.5707963267948952), beta=0.0)
644: Gate(gate_type='xx_plus_yy', qubits=(12, 13), theta=np.float64(1.5698773832703297), beta=0.0)
645: Gate(gate_type='phase', qubits=(13,), theta=np.float64(-1.5707963267948952), beta=0.0)
646: Gate(gate_type='phase', qubits=(4,), theta=np.float64(-4.712388980384666), beta=0.0)
647: Gate(gate_type='xx_plus_yy', qubits=(3, 4), theta=np.float64(0.7853985856262866), beta=0.0)
648: Gate(gate_type='phase', qubits=(4,), theta=np.float64(4.712388980384666), beta=0.0)
649: Gate(gate_type='phase', qubits=(12,), theta=np.float64(-4.712388980384666), beta=0.0)
650: Gate(gate_type='xx_plus_yy', qubits=(11, 12), theta=np.float64(0.7853985856262866), beta=0.0)
651: Gate(gate_type='phase', qubits=(12,), theta=np.float64(4.712388980384666), beta=0.0)
652: Gate(gate_type='phase', qubits=(7,), theta=np.float64(-1.5707963267948966), beta=0.0)
653: Gate(gate_type='xx_plus_yy', qubits=(6, 7), theta=np.float64(0.1620914481391865), beta=0.0)
654: Gate(gate_type='phase', qubits=(7,), theta=np.float64(1.5707963267948966), beta=0.0)
655: Gate(gate_type='phase', qubits=(15,), theta=np.float64(-1.5707963267948966), beta=0.0)
656: Gate(gate_type='xx_plus_yy', qubits=(14, 15), theta=np.float64(0.1620914481391865), beta=0.0)
657: Gate(gate_type='phase', qubits=(15,), theta=np.float64(1.5707963267948966), beta=0.0)
658: Gate(gate_type='phase', qubits=(6,), theta=np.float64(1.5707963267948966), beta=0.0)
659: Gate(gate_type='xx_plus_yy', qubits=(5, 6), theta=np.float64(1.5707963267948966), beta=0.0)
660: Gate(gate_type='phase', qubits=(6,), theta=np.float64(-1.5707963267948966), beta=0.0)
661: Gate(gate_type='phase', qubits=(14,), theta=np.float64(1.5707963267948966), beta=0.0)
662: Gate(gate_type='xx_plus_yy', qubits=(13, 14), theta=np.float64(1.5707963267948966), beta=0.0)
663: Gate(gate_type='phase', qubits=(14,), theta=np.float64(-1.5707963267948966), beta=0.0)
664: Gate(gate_type='phase', qubits=(1,), theta=np.float64(2.2804518662938354e-14), beta=0.0)
665: Gate(gate_type='phase', qubits=(9,), theta=np.float64(2.2804518662938354e-14), beta=0.0)
666: Gate(gate_type='phase', qubits=(3,), theta=np.float64(-2.2218301292859107e-14), beta=0.0)
667: Gate(gate_type='phase', qubits=(11,), theta=np.float64(-2.2218301292859107e-14), beta=0.0)
668: Gate(gate_type='phase', qubits=(4,), theta=np.float64(-0.7853981633974464), beta=0.0)
669: Gate(gate_type='phase', qubits=(12,), theta=np.float64(-0.7853981633974464), beta=0.0)
670: Gate(gate_type='phase', qubits=(5,), theta=np.float64(2.356194490192345), beta=0.0)
671: Gate(gate_type='phase', qubits=(13,), theta=np.float64(2.356194490192345), beta=0.0)
672: Gate(gate_type='phase', qubits=(6,), theta=np.float64(-0.7853981633974506), beta=0.0)
673: Gate(gate_type='phase', qubits=(14,), theta=np.float64(-0.7853981633974506), beta=0.0)
674: Gate(gate_type='phase', qubits=(7,), theta=np.float64(2.356194490192345), beta=0.0)
675: Gate(gate_type='phase', qubits=(15,), theta=np.float64(2.356194490192345), beta=0.0)
676: Gate(gate_type='phase', qubits=(1,), theta=np.float64(-1.5707963267948966), beta=0.0)
677: Gate(gate_type='xx_plus_yy', qubits=(2, 1), theta=np.float64(1.5707963267948966), beta=0.0)
678: Gate(gate_type='phase', qubits=(1,), theta=np.float64(1.5707963267948966), beta=0.0)
679: Gate(gate_type='phase', qubits=(9,), theta=np.float64(-1.5707963267948966), beta=0.0)
680: Gate(gate_type='xx_plus_yy', qubits=(10, 9), theta=np.float64(1.5707963267948966), beta=0.0)
681: Gate(gate_type='phase', qubits=(9,), theta=np.float64(1.5707963267948966), beta=0.0)
682: Gate(gate_type='phase', qubits=(0,), theta=np.float64(-1.5707963267948966), beta=0.0)
683: Gate(gate_type='xx_plus_yy', qubits=(1, 0), theta=np.float64(0.5168822251773088), beta=0.0)
684: Gate(gate_type='phase', qubits=(0,), theta=np.float64(1.5707963267948966), beta=0.0)
685: Gate(gate_type='phase', qubits=(8,), theta=np.float64(-1.5707963267948966), beta=0.0)
686: Gate(gate_type='xx_plus_yy', qubits=(9, 8), theta=np.float64(0.5168822251773088), beta=0.0)
687: Gate(gate_type='phase', qubits=(8,), theta=np.float64(1.5707963267948966), beta=0.0)
688: Gate(gate_type='phase', qubits=(3,), theta=np.float64(-1.5707963267948966), beta=0.0)
689: Gate(gate_type='xx_plus_yy', qubits=(4, 3), theta=np.float64(1.5707963267948966), beta=0.0)
690: Gate(gate_type='phase', qubits=(3,), theta=np.float64(1.5707963267948966), beta=0.0)
691: Gate(gate_type='phase', qubits=(11,), theta=np.float64(-1.5707963267948966), beta=0.0)
692: Gate(gate_type='xx_plus_yy', qubits=(12, 11), theta=np.float64(1.5707963267948966), beta=0.0)
693: Gate(gate_type='phase', qubits=(11,), theta=np.float64(1.5707963267948966), beta=0.0)
694: Gate(gate_type='phase', qubits=(2,), theta=np.float64(-1.5707963267948966), beta=0.0)
695: Gate(gate_type='xx_plus_yy', qubits=(3, 2), theta=np.float64(1.5707963267948966), beta=0.0)
696: Gate(gate_type='phase', qubits=(2,), theta=np.float64(1.5707963267948966), beta=0.0)
697: Gate(gate_type='phase', qubits=(10,), theta=np.float64(-1.5707963267948966), beta=0.0)
698: Gate(gate_type='xx_plus_yy', qubits=(11, 10), theta=np.float64(1.5707963267948966), beta=0.0)
699: Gate(gate_type='phase', qubits=(10,), theta=np.float64(1.5707963267948966), beta=0.0)
700: Gate(gate_type='phase', qubits=(1,), theta=np.float64(1.5707963267948966), beta=0.0)
701: Gate(gate_type='xx_plus_yy', qubits=(2, 1), theta=np.float64(1.564931028781431), beta=0.0)
702: Gate(gate_type='phase', qubits=(1,), theta=np.float64(-1.5707963267948966), beta=0.0)
703: Gate(gate_type='phase', qubits=(9,), theta=np.float64(1.5707963267948966), beta=0.0)
704: Gate(gate_type='xx_plus_yy', qubits=(10, 9), theta=np.float64(1.564931028781431), beta=0.0)
705: Gate(gate_type='phase', qubits=(9,), theta=np.float64(-1.5707963267948966), beta=0.0)
706: Gate(gate_type='phase', qubits=(0,), theta=np.float64(-4.71238898038469), beta=0.0)
707: Gate(gate_type='xx_plus_yy', qubits=(1, 0), theta=np.float64(0.0075008320973033735), beta=0.0)
708: Gate(gate_type='phase', qubits=(0,), theta=np.float64(4.71238898038469), beta=0.0)
709: Gate(gate_type='phase', qubits=(8,), theta=np.float64(-4.71238898038469), beta=0.0)
710: Gate(gate_type='xx_plus_yy', qubits=(9, 8), theta=np.float64(0.0075008320973033735), beta=0.0)
711: Gate(gate_type='phase', qubits=(8,), theta=np.float64(4.71238898038469), beta=0.0)
712: Gate(gate_type='phase', qubits=(5,), theta=np.float64(-1.5707963267948966), beta=0.0)
713: Gate(gate_type='xx_plus_yy', qubits=(6, 5), theta=np.float64(1.5707963267948966), beta=0.0)
714: Gate(gate_type='phase', qubits=(5,), theta=np.float64(1.5707963267948966), beta=0.0)
715: Gate(gate_type='phase', qubits=(13,), theta=np.float64(-1.5707963267948966), beta=0.0)
716: Gate(gate_type='xx_plus_yy', qubits=(14, 13), theta=np.float64(1.5707963267948966), beta=0.0)
717: Gate(gate_type='phase', qubits=(13,), theta=np.float64(1.5707963267948966), beta=0.0)
718: Gate(gate_type='phase', qubits=(4,), theta=np.float64(-1.5707963267948966), beta=0.0)
719: Gate(gate_type='xx_plus_yy', qubits=(5, 4), theta=np.float64(1.5707963267948966), beta=0.0)
720: Gate(gate_type='phase', qubits=(4,), theta=np.float64(1.5707963267948966), beta=0.0)
721: Gate(gate_type='phase', qubits=(12,), theta=np.float64(-1.5707963267948966), beta=0.0)
722: Gate(gate_type='xx_plus_yy', qubits=(13, 12), theta=np.float64(1.5707963267948966), beta=0.0)
723: Gate(gate_type='phase', qubits=(12,), theta=np.float64(1.5707963267948966), beta=0.0)
724: Gate(gate_type='phase', qubits=(3,), theta=np.float64(-1.5707963267948966), beta=0.0)
725: Gate(gate_type='xx_plus_yy', qubits=(4, 3), theta=np.float64(1.5707963267948966), beta=0.0)
726: Gate(gate_type='phase', qubits=(3,), theta=np.float64(1.5707963267948966), beta=0.0)
727: Gate(gate_type='phase', qubits=(11,), theta=np.float64(-1.5707963267948966), beta=0.0)
728: Gate(gate_type='xx_plus_yy', qubits=(12, 11), theta=np.float64(1.5707963267948966), beta=0.0)
729: Gate(gate_type='phase', qubits=(11,), theta=np.float64(1.5707963267948966), beta=0.0)
730: Gate(gate_type='phase', qubits=(2,), theta=np.float64(-1.5707963267948966), beta=0.0)
731: Gate(gate_type='xx_plus_yy', qubits=(3, 2), theta=np.float64(0.002652609883574653), beta=0.0)
732: Gate(gate_type='phase', qubits=(2,), theta=np.float64(1.5707963267948966), beta=0.0)
733: Gate(gate_type='phase', qubits=(10,), theta=np.float64(-1.5707963267948966), beta=0.0)
734: Gate(gate_type='xx_plus_yy', qubits=(11, 10), theta=np.float64(0.002652609883574653), beta=0.0)
735: Gate(gate_type='phase', qubits=(10,), theta=np.float64(1.5707963267948966), beta=0.0)
736: Gate(gate_type='phase', qubits=(1,), theta=np.float64(1.5707963267948966), beta=0.0)
737: Gate(gate_type='xx_plus_yy', qubits=(2, 1), theta=np.float64(1.564931028781431), beta=0.0)
738: Gate(gate_type='phase', qubits=(1,), theta=np.float64(-1.5707963267948966), beta=0.0)
739: Gate(gate_type='phase', qubits=(9,), theta=np.float64(1.5707963267948966), beta=0.0)
740: Gate(gate_type='xx_plus_yy', qubits=(10, 9), theta=np.float64(1.564931028781431), beta=0.0)
741: Gate(gate_type='phase', qubits=(9,), theta=np.float64(-1.5707963267948966), beta=0.0)
742: Gate(gate_type='phase', qubits=(0,), theta=np.float64(-1.5707963267948966), beta=0.0)
743: Gate(gate_type='xx_plus_yy', qubits=(1, 0), theta=np.float64(0.5168822251773085), beta=0.0)
744: Gate(gate_type='phase', qubits=(0,), theta=np.float64(1.5707963267948966), beta=0.0)
745: Gate(gate_type='phase', qubits=(8,), theta=np.float64(-1.5707963267948966), beta=0.0)
746: Gate(gate_type='xx_plus_yy', qubits=(9, 8), theta=np.float64(0.5168822251773085), beta=0.0)
747: Gate(gate_type='phase', qubits=(8,), theta=np.float64(1.5707963267948966), beta=0.0)
748: Gate(gate_type='phase', qubits=(7,), theta=np.float64(-1.5707963267948966), beta=0.0)
749: Gate(gate_type='xx_plus_yy', qubits=(6, 7), theta=np.float64(0.15693472007798065), beta=0.0)
750: Gate(gate_type='phase', qubits=(7,), theta=np.float64(1.5707963267948966), beta=0.0)
751: Gate(gate_type='phase', qubits=(15,), theta=np.float64(-1.5707963267948966), beta=0.0)
752: Gate(gate_type='xx_plus_yy', qubits=(14, 15), theta=np.float64(0.15693472007798065), beta=0.0)
753: Gate(gate_type='phase', qubits=(15,), theta=np.float64(1.5707963267948966), beta=0.0)
754: Gate(gate_type='phase', qubits=(6,), theta=np.float64(1.5707963267948966), beta=0.0)
755: Gate(gate_type='xx_plus_yy', qubits=(5, 6), theta=np.float64(1.5672466682688628), beta=0.0)
756: Gate(gate_type='phase', qubits=(6,), theta=np.float64(-1.5707963267948966), beta=0.0)
757: Gate(gate_type='phase', qubits=(14,), theta=np.float64(1.5707963267948966), beta=0.0)
758: Gate(gate_type='xx_plus_yy', qubits=(13, 14), theta=np.float64(1.5672466682688628), beta=0.0)
759: Gate(gate_type='phase', qubits=(14,), theta=np.float64(-1.5707963267948966), beta=0.0)
760: Gate(gate_type='phase', qubits=(5,), theta=np.float64(1.5707963267948966), beta=0.0)
761: Gate(gate_type='xx_plus_yy', qubits=(4, 5), theta=np.float64(0.004419500260969979), beta=0.0)
762: Gate(gate_type='phase', qubits=(5,), theta=np.float64(-1.5707963267948966), beta=0.0)
763: Gate(gate_type='phase', qubits=(13,), theta=np.float64(1.5707963267948966), beta=0.0)
764: Gate(gate_type='xx_plus_yy', qubits=(12, 13), theta=np.float64(0.004419500260969979), beta=0.0)
765: Gate(gate_type='phase', qubits=(13,), theta=np.float64(-1.5707963267948966), beta=0.0)
766: Gate(gate_type='phase', qubits=(4,), theta=np.float64(1.5707963267948966), beta=0.0)
767: Gate(gate_type='xx_plus_yy', qubits=(3, 4), theta=np.float64(1.5707963267948966), beta=0.0)
768: Gate(gate_type='phase', qubits=(4,), theta=np.float64(-1.5707963267948966), beta=0.0)
769: Gate(gate_type='phase', qubits=(12,), theta=np.float64(1.5707963267948966), beta=0.0)
770: Gate(gate_type='xx_plus_yy', qubits=(11, 12), theta=np.float64(1.5707963267948966), beta=0.0)
771: Gate(gate_type='phase', qubits=(12,), theta=np.float64(-1.5707963267948966), beta=0.0)
772: Gate(gate_type='phase', qubits=(3,), theta=np.float64(1.5707963267948966), beta=0.0)
773: Gate(gate_type='xx_plus_yy', qubits=(2, 3), theta=np.float64(1.5707963267948966), beta=0.0)
774: Gate(gate_type='phase', qubits=(3,), theta=np.float64(-1.5707963267948966), beta=0.0)
775: Gate(gate_type='phase', qubits=(11,), theta=np.float64(1.5707963267948966), beta=0.0)
776: Gate(gate_type='xx_plus_yy', qubits=(10, 11), theta=np.float64(1.5707963267948966), beta=0.0)
777: Gate(gate_type='phase', qubits=(11,), theta=np.float64(-1.5707963267948966), beta=0.0)
778: Gate(gate_type='phase', qubits=(2,), theta=np.float64(1.5707963267948966), beta=0.0)
779: Gate(gate_type='xx_plus_yy', qubits=(1, 2), theta=np.float64(1.5707963267948966), beta=0.0)
780: Gate(gate_type='phase', qubits=(2,), theta=np.float64(-1.5707963267948966), beta=0.0)
781: Gate(gate_type='phase', qubits=(10,), theta=np.float64(1.5707963267948966), beta=0.0)
782: Gate(gate_type='xx_plus_yy', qubits=(9, 10), theta=np.float64(1.5707963267948966), beta=0.0)
783: Gate(gate_type='phase', qubits=(10,), theta=np.float64(-1.5707963267948966), beta=0.0)
784: Gate(gate_type='phase', qubits=(7,), theta=np.float64(1.5707963267948966), beta=0.0)
785: Gate(gate_type='xx_plus_yy', qubits=(6, 7), theta=np.float64(0.0014654460401400575), beta=0.0)
786: Gate(gate_type='phase', qubits=(7,), theta=np.float64(-1.5707963267948966), beta=0.0)
787: Gate(gate_type='phase', qubits=(15,), theta=np.float64(1.5707963267948966), beta=0.0)
788: Gate(gate_type='xx_plus_yy', qubits=(14, 15), theta=np.float64(0.0014654460401400575), beta=0.0)
789: Gate(gate_type='phase', qubits=(15,), theta=np.float64(-1.5707963267948966), beta=0.0)
790: Gate(gate_type='phase', qubits=(6,), theta=np.float64(1.5707963267948966), beta=0.0)
791: Gate(gate_type='xx_plus_yy', qubits=(5, 6), theta=np.float64(1.5672466682688628), beta=0.0)
792: Gate(gate_type='phase', qubits=(6,), theta=np.float64(-1.5707963267948966), beta=0.0)
793: Gate(gate_type='phase', qubits=(14,), theta=np.float64(1.5707963267948966), beta=0.0)
794: Gate(gate_type='xx_plus_yy', qubits=(13, 14), theta=np.float64(1.5672466682688628), beta=0.0)
795: Gate(gate_type='phase', qubits=(14,), theta=np.float64(-1.5707963267948966), beta=0.0)
796: Gate(gate_type='phase', qubits=(5,), theta=np.float64(1.5707963267948966), beta=0.0)
797: Gate(gate_type='xx_plus_yy', qubits=(4, 5), theta=np.float64(1.5707963267948966), beta=0.0)
798: Gate(gate_type='phase', qubits=(5,), theta=np.float64(-1.5707963267948966), beta=0.0)
799: Gate(gate_type='phase', qubits=(13,), theta=np.float64(1.5707963267948966), beta=0.0)
800: Gate(gate_type='xx_plus_yy', qubits=(12, 13), theta=np.float64(1.5707963267948966), beta=0.0)
801: Gate(gate_type='phase', qubits=(13,), theta=np.float64(-1.5707963267948966), beta=0.0)
802: Gate(gate_type='phase', qubits=(4,), theta=np.float64(1.5707963267948966), beta=0.0)
803: Gate(gate_type='xx_plus_yy', qubits=(3, 4), theta=np.float64(1.5707963267948966), beta=0.0)
804: Gate(gate_type='phase', qubits=(4,), theta=np.float64(-1.5707963267948966), beta=0.0)
805: Gate(gate_type='phase', qubits=(12,), theta=np.float64(1.5707963267948966), beta=0.0)
806: Gate(gate_type='xx_plus_yy', qubits=(11, 12), theta=np.float64(1.5707963267948966), beta=0.0)
807: Gate(gate_type='phase', qubits=(12,), theta=np.float64(-1.5707963267948966), beta=0.0)
808: Gate(gate_type='phase', qubits=(7,), theta=np.float64(-1.5707963267948966), beta=0.0)
809: Gate(gate_type='xx_plus_yy', qubits=(6, 7), theta=np.float64(0.15693472007798137), beta=0.0)
810: Gate(gate_type='phase', qubits=(7,), theta=np.float64(1.5707963267948966), beta=0.0)
811: Gate(gate_type='phase', qubits=(15,), theta=np.float64(-1.5707963267948966), beta=0.0)
812: Gate(gate_type='xx_plus_yy', qubits=(14, 15), theta=np.float64(0.15693472007798137), beta=0.0)
813: Gate(gate_type='phase', qubits=(15,), theta=np.float64(1.5707963267948966), beta=0.0)
814: Gate(gate_type='phase', qubits=(6,), theta=np.float64(1.5707963267948966), beta=0.0)
815: Gate(gate_type='xx_plus_yy', qubits=(5, 6), theta=np.float64(1.5707963267948966), beta=0.0)
816: Gate(gate_type='phase', qubits=(6,), theta=np.float64(-1.5707963267948966), beta=0.0)
817: Gate(gate_type='phase', qubits=(14,), theta=np.float64(1.5707963267948966), beta=0.0)
818: Gate(gate_type='xx_plus_yy', qubits=(13, 14), theta=np.float64(1.5707963267948966), beta=0.0)
819: Gate(gate_type='phase', qubits=(14,), theta=np.float64(-1.5707963267948966), beta=0.0)
820: Gate(gate_type='phase', qubits=(1,), theta=np.float64(-3.141592653589793), beta=0.0)
821: Gate(gate_type='phase', qubits=(9,), theta=np.float64(-3.141592653589793), beta=0.0)
822: Gate(gate_type='phase', qubits=(3,), theta=np.float64(-3.141592653589793), beta=0.0)
823: Gate(gate_type='phase', qubits=(11,), theta=np.float64(-3.141592653589793), beta=0.0)
824: Gate(gate_type='phase', qubits=(4,), theta=np.float64(-3.141592653589793), beta=0.0)
825: Gate(gate_type='phase', qubits=(12,), theta=np.float64(-3.141592653589793), beta=0.0)
826: Gate(gate_type='phase', qubits=(6,), theta=np.float64(-3.141592653589793), beta=0.0)
827: Gate(gate_type='phase', qubits=(14,), theta=np.float64(-3.141592653589793), beta=0.0)
